"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
1401	4,8282e-09	4,3908e-08	6,7375e-11	3,2240e-12	1,2111e-13	5,5465e-12	1,6466e-11	4,8981e-12	1,0857e-12	4,5708e-13	1,8218e-11	4,6263e-09	1,0070e-09	3,8090e-09	6,6320e-09	1,7768e-08	1,8988e-08	2,5513e-08	9,9513e-11	2,4199e-10	3,0192e-12	6,6423e-11	1,1665e-12	2,6475e-10	8,2812e-10	4,3982e-09	5,9642e-09	3,8306e-08	1,6109e-09	2,3146e-09	1,0990e-10	5,3684e-09	3,9180e-11	8,4371e-11	2,3034e-11	1,3536e-10	1,2338e-10	2,1309e-10	5,4815e-10	1,3864e-09	5,9543e-10	2,5267e-10	3,1352e-10	5,0510e-09	1,4029e-10	3,0314e-11	1,0989e-11	1,1550e-11	2,0454e-11	6,3863e-11	5,0105e-11	4,3199e-11	4,7969e-11	4,8077e-11	1,1307e-10	5,6799e-11	8,3537e-11	1,6682e-11	1,1756e-11	3,1815e-11	1,4025e-11	5,1741e-12	7,8189e-12	5,8340e-12	1,1716e-11	1,0079e-11	2,8509e-11	1,3247e-11	2,4604e-11	1,7102e-11	1,9924e-11	5,4811e-12	2,8674e-11	5,6004e-12	4,7894e-12	2,2828e-12	7,1398e-12	5,8272e-12	7,2573e-12	2,2327e-12	6,9468e-12	4,9343e-12	8,8315e-12	4,5257e-12	5,7069e-12	1,3157e-12	3,2979e-12	1,0526e-12	1,9079e-12	3,5966e-13	3,2995e-12	9,1393e-13	1,1916e-12	7,4848e-13	1,3966e-12	1,1726e-12	1,8233e-12	1,4222e-12	1,1890e-12	2,5159e-13	
1402	4,8087e-09	4,3894e-08	6,7762e-11	3,1873e-12	8,0597e-14	5,3802e-12	1,6340e-11	5,0849e-12	9,3106e-13	6,1371e-13	1,8307e-11	4,6012e-09	1,0015e-09	3,8045e-09	6,6297e-09	1,7758e-08	1,8954e-08	2,5493e-08	1,0027e-10	2,4203e-10	2,7583e-12	6,7920e-11	1,1129e-12	2,6244e-10	8,3046e-10	4,3985e-09	5,9705e-09	3,8294e-08	1,6086e-09	2,3220e-09	1,1049e-10	5,3582e-09	3,9180e-11	8,4970e-11	2,2665e-11	1,3448e-10	1,2335e-10	2,1247e-10	5,5190e-10	1,3880e-09	5,9810e-10	2,5217e-10	3,1316e-10	5,0475e-09	1,4007e-10	3,1767e-11	1,0597e-11	1,1728e-11	2,0265e-11	6,2634e-11	4,8438e-11	4,2493e-11	4,8399e-11	4,8389e-11	1,1384e-10	5,6795e-11	8,3478e-11	1,7324e-11	1,1746e-11	3,2701e-11	1,4362e-11	5,1618e-12	7,3695e-12	5,0907e-12	1,1938e-11	9,2695e-12	2,6900e-11	1,3134e-11	2,5264e-11	1,7094e-11	2,0095e-11	4,8948e-12	2,6609e-11	5,3807e-12	4,4145e-12	2,1685e-12	7,3639e-12	5,3515e-12	7,1713e-12	2,3180e-12	6,3902e-12	4,7580e-12	7,2635e-12	4,6413e-12	4,6228e-12	1,3508e-12	3,0548e-12	1,0688e-12	1,5646e-12	3,5338e-13	3,4229e-12	9,3571e-13	1,0273e-12	5,3315e-13	1,3782e-12	1,1038e-12	1,9270e-12	1,3413e-12	9,4796e-13	2,5182e-13	
1403	4,8503e-09	4,3906e-08	6,6140e-11	3,3366e-12	1,1650e-13	5,8253e-12	1,6082e-11	4,7378e-12	9,5862e-13	5,7554e-13	1,7875e-11	4,6176e-09	9,9902e-10	3,8145e-09	6,6343e-09	1,7759e-08	1,8996e-08	2,5507e-08	9,9389e-11	2,4393e-10	2,5667e-12	6,6679e-11	9,9378e-13	2,6272e-10	8,3168e-10	4,3925e-09	5,9732e-09	3,8295e-08	1,6132e-09	2,3265e-09	1,1127e-10	5,3458e-09	3,9524e-11	8,4261e-11	2,2799e-11	1,3489e-10	1,2304e-10	2,1573e-10	5,5041e-10	1,3799e-09	5,9560e-10	2,4990e-10	3,1477e-10	5,0558e-09	1,4285e-10	3,1215e-11	1,0607e-11	1,1737e-11	2,0262e-11	6,2930e-11	5,0251e-11	4,3994e-11	4,7981e-11	4,6578e-11	1,1152e-10	5,7940e-11	8,2703e-11	1,6674e-11	1,1526e-11	3,3006e-11	1,4514e-11	4,6843e-12	7,6473e-12	5,0979e-12	1,1964e-11	9,4425e-12	2,7189e-11	1,3113e-11	2,6132e-11	1,7323e-11	2,0388e-11	5,1548e-12	2,7809e-11	5,7592e-12	4,7491e-12	2,1094e-12	6,7606e-12	5,8691e-12	6,8345e-12	2,5809e-12	6,5920e-12	4,9586e-12	7,6461e-12	4,7039e-12	5,1975e-12	1,2350e-12	3,0370e-12	9,8477e-13	1,6326e-12	3,9815e-13	3,5506e-12	1,0371e-12	1,0480e-12	7,5601e-13	1,5947e-12	1,1329e-12	1,5991e-12	1,4230e-12	1,0677e-12	2,7575e-13	
1404	4,8632e-09	4,3917e-08	6,5429e-11	2,6987e-12	3,4190e-14	5,0412e-12	1,6246e-11	4,8182e-12	9,7337e-13	6,0598e-13	1,7589e-11	4,6050e-09	1,0051e-09	3,8066e-09	6,6548e-09	1,7777e-08	1,8995e-08	2,5525e-08	9,9716e-11	2,4710e-10	2,4071e-12	6,6929e-11	1,2171e-12	2,6558e-10	8,3418e-10	4,4022e-09	5,9686e-09	3,8263e-08	1,6046e-09	2,3213e-09	1,1165e-10	5,3650e-09	3,8085e-11	8,5029e-11	2,1949e-11	1,3346e-10	1,2264e-10	2,1328e-10	5,5341e-10	1,3708e-09	5,9691e-10	2,5130e-10	3,1398e-10	5,0414e-09	1,4160e-10	3,0602e-11	1,0104e-11	1,1186e-11	2,0452e-11	6,2514e-11	4,9891e-11	4,4303e-11	4,6900e-11	4,9268e-11	1,1208e-10	5,7628e-11	8,4084e-11	1,6324e-11	1,1557e-11	3,2304e-11	1,3895e-11	5,4274e-12	7,2194e-12	5,0220e-12	1,1719e-11	9,3076e-12	2,7076e-11	1,3952e-11	2,5255e-11	1,7007e-11	1,9695e-11	5,2692e-12	2,7638e-11	5,1908e-12	5,0692e-12	2,5023e-12	7,4690e-12	5,9297e-12	7,1731e-12	2,2893e-12	6,8579e-12	5,0700e-12	7,5592e-12	4,3789e-12	4,8843e-12	1,2294e-12	3,2533e-12	1,0480e-12	1,6382e-12	3,6805e-13	3,4453e-12	1,0017e-12	1,1748e-12	7,6913e-13	1,5579e-12	1,1616e-12	1,9093e-12	1,4226e-12	1,1086e-12	1,3387e-13	
1405	4,8257e-09	4,3892e-08	6,5453e-11	3,1965e-12	1,2720e-13	5,6121e-12	1,6146e-11	5,0685e-12	1,1764e-12	5,5266e-13	1,7568e-11	4,5937e-09	1,0034e-09	3,8025e-09	6,6306e-09	1,7757e-08	1,8965e-08	2,5486e-08	9,8715e-11	2,4423e-10	2,6266e-12	6,7360e-11	9,8683e-13	2,6226e-10	8,3317e-10	4,4033e-09	5,9652e-09	3,8277e-08	1,6082e-09	2,3247e-09	1,1041e-10	5,3510e-09	3,8162e-11	8,4578e-11	2,3078e-11	1,3344e-10	1,2263e-10	2,1164e-10	5,5293e-10	1,3754e-09	6,0088e-10	2,5242e-10	3,1441e-10	5,0502e-09	1,3871e-10	3,2725e-11	1,0888e-11	1,1444e-11	1,9657e-11	6,2110e-11	4,9278e-11	4,2749e-11	4,8137e-11	4,7755e-11	1,1452e-10	5,6838e-11	8,3823e-11	1,6666e-11	1,1526e-11	3,2566e-11	1,4730e-11	5,4444e-12	7,3126e-12	5,2724e-12	1,1035e-11	9,3042e-12	2,7537e-11	1,3653e-11	2,4263e-11	1,7177e-11	1,8895e-11	5,1363e-12	2,7272e-11	5,4260e-12	4,5057e-12	2,1692e-12	6,9756e-12	5,7499e-12	7,3277e-12	2,5291e-12	6,8279e-12	4,7764e-12	8,1581e-12	4,0757e-12	5,0874e-12	9,5787e-13	3,2035e-12	9,7973e-13	1,9631e-12	3,9674e-13	3,5248e-12	9,2025e-13	1,1719e-12	6,5645e-13	1,5815e-12	1,1165e-12	2,1556e-12	1,2129e-12	1,0796e-12	2,6240e-13	
1406	4,8628e-09	4,3921e-08	6,3314e-11	2,8983e-12	1,3333e-13	5,3162e-12	1,6797e-11	4,5491e-12	1,0668e-12	7,1230e-13	1,8240e-11	4,6118e-09	9,9970e-10	3,8124e-09	6,6676e-09	1,7781e-08	1,8963e-08	2,5512e-08	9,9900e-11	2,4154e-10	2,9922e-12	6,7039e-11	1,0467e-12	2,6264e-10	8,3521e-10	4,3958e-09	5,9637e-09	3,8302e-08	1,6060e-09	2,3294e-09	1,1055e-10	5,3643e-09	3,8695e-11	8,4866e-11	2,3452e-11	1,3267e-10	1,2268e-10	2,1066e-10	5,4811e-10	1,3730e-09	5,9675e-10	2,5252e-10	3,1220e-10	5,0318e-09	1,3964e-10	3,0300e-11	1,0867e-11	1,1064e-11	2,0750e-11	6,3720e-11	4,8193e-11	4,4032e-11	4,6851e-11	4,7547e-11	1,1185e-10	5,4666e-11	8,3700e-11	1,6494e-11	1,0593e-11	3,2169e-11	1,4393e-11	5,5576e-12	7,3901e-12	5,3121e-12	1,1272e-11	9,1264e-12	2,7730e-11	1,3219e-11	2,3958e-11	1,7602e-11	1,9725e-11	5,2623e-12	2,7040e-11	5,4550e-12	4,7838e-12	2,3560e-12	6,9973e-12	6,0277e-12	7,0375e-12	2,5444e-12	6,4934e-12	4,9070e-12	7,4577e-12	4,2727e-12	5,5183e-12	1,4236e-12	3,1232e-12	9,8203e-13	1,8908e-12	4,3987e-13	3,3428e-12	8,4211e-13	1,1388e-12	6,8029e-13	1,5460e-12	1,0770e-12	1,8597e-12	1,3230e-12	1,1198e-12	2,8254e-13	
1407	4,8148e-09	4,3883e-08	6,4231e-11	2,8613e-12	7,4742e-14	5,7174e-12	1,5548e-11	5,0597e-12	1,2033e-12	5,7144e-13	1,7265e-11	4,6119e-09	1,0073e-09	3,8116e-09	6,6271e-09	1,7743e-08	1,8974e-08	2,5500e-08	9,7745e-11	2,4417e-10	2,8180e-12	6,7007e-11	1,1413e-12	2,6569e-10	8,2934e-10	4,4016e-09	5,9605e-09	3,8299e-08	1,6096e-09	2,3248e-09	1,1111e-10	5,3452e-09	3,9525e-11	8,3620e-11	2,2673e-11	1,3359e-10	1,2288e-10	2,1444e-10	5,4750e-10	1,3834e-09	5,9683e-10	2,4901e-10	3,1255e-10	5,0268e-09	1,4077e-10	2,9871e-11	1,0853e-11	1,1354e-11	2,0194e-11	6,3345e-11	4,8391e-11	4,3832e-11	4,8214e-11	4,9341e-11	1,1141e-10	5,9020e-11	8,3490e-11	1,6317e-11	1,1015e-11	3,1297e-11	1,4983e-11	5,4909e-12	7,7985e-12	5,1408e-12	1,1568e-11	9,9135e-12	2,7815e-11	1,3666e-11	2,4040e-11	1,7244e-11	1,9510e-11	5,4250e-12	2,7162e-11	5,2675e-12	4,5450e-12	2,3096e-12	7,0965e-12	5,6376e-12	7,5090e-12	2,3865e-12	6,4715e-12	4,7219e-12	7,7556e-12	4,6103e-12	4,8013e-12	1,2287e-12	3,4097e-12	1,1980e-12	1,6316e-12	4,2078e-13	3,6455e-12	9,1342e-13	1,0912e-12	5,5028e-13	1,7411e-12	1,3775e-12	2,0301e-12	1,3869e-12	9,6580e-13	2,3441e-13	
1408	4,8059e-09	4,3878e-08	6,5280e-11	2,8667e-12	5,5696e-14	5,8503e-12	1,7025e-11	5,2127e-12	1,1575e-12	7,2209e-13	1,8080e-11	4,5974e-09	1,0042e-09	3,8036e-09	6,6274e-09	1,7724e-08	1,8951e-08	2,5499e-08	1,0039e-10	2,4482e-10	2,4509e-12	6,6238e-11	1,1549e-12	2,6251e-10	8,3317e-10	4,3821e-09	5,9609e-09	3,8282e-08	1,6060e-09	2,3258e-09	1,1050e-10	5,3511e-09	4,0086e-11	8,2979e-11	2,3230e-11	1,3248e-10	1,2257e-10	2,1037e-10	5,5246e-10	1,3745e-09	5,9675e-10	2,5237e-10	3,1437e-10	5,0385e-09	1,4039e-10	3,0081e-11	1,0449e-11	1,1952e-11	2,0161e-11	6,2691e-11	4,8389e-11	4,3353e-11	4,7189e-11	4,7798e-11	1,1321e-10	5,6859e-11	8,3755e-11	1,6416e-11	1,1280e-11	3,1860e-11	1,4473e-11	5,0374e-12	7,3401e-12	4,8463e-12	1,1192e-11	9,5073e-12	2,7647e-11	1,3195e-11	2,4697e-11	1,7252e-11	1,9960e-11	5,0739e-12	2,7879e-11	5,4133e-12	4,8611e-12	2,3963e-12	7,0055e-12	5,9849e-12	7,3710e-12	2,5589e-12	6,7155e-12	5,1106e-12	7,3421e-12	4,9910e-12	4,8515e-12	1,1876e-12	3,1747e-12	1,1614e-12	1,7522e-12	3,4276e-13	3,2094e-12	8,9242e-13	1,2105e-12	7,0055e-13	1,5443e-12	1,0583e-12	1,9794e-12	1,3064e-12	1,1090e-12	2,5284e-13	
1409	4,8099e-09	4,3871e-08	6,5990e-11	3,0485e-12	5,7335e-14	5,4533e-12	1,7098e-11	5,0233e-12	7,6944e-13	7,8645e-13	1,8181e-11	4,5960e-09	1,0032e-09	3,8186e-09	6,6305e-09	1,7765e-08	1,8947e-08	2,5508e-08	9,8004e-11	2,4500e-10	2,6122e-12	6,7516e-11	1,1145e-12	2,6459e-10	8,3545e-10	4,3898e-09	5,9578e-09	3,8283e-08	1,6121e-09	2,3218e-09	1,0966e-10	5,3456e-09	4,0351e-11	8,3413e-11	2,2842e-11	1,3467e-10	1,2313e-10	2,1148e-10	5,5360e-10	1,3748e-09	6,0171e-10	2,4919e-10	3,1566e-10	5,0452e-09	1,4051e-10	3,0824e-11	1,0487e-11	1,1446e-11	1,9546e-11	6,3624e-11	4,9902e-11	4,1520e-11	4,8467e-11	4,6530e-11	1,1171e-10	5,6970e-11	8,1795e-11	1,6347e-11	1,0980e-11	3,1530e-11	1,4810e-11	4,9509e-12	7,5924e-12	5,4819e-12	1,1565e-11	9,9900e-12	2,6791e-11	1,3310e-11	2,4890e-11	1,7508e-11	2,0661e-11	5,2202e-12	2,6680e-11	5,2103e-12	4,6274e-12	2,2863e-12	7,1378e-12	5,5560e-12	7,1171e-12	2,1253e-12	7,1726e-12	4,7362e-12	8,1654e-12	4,6777e-12	5,3959e-12	1,5085e-12	3,4198e-12	8,7911e-13	1,8341e-12	3,9639e-13	3,4898e-12	8,9074e-13	1,1021e-12	7,3977e-13	1,5789e-12	1,2876e-12	2,3267e-12	1,2819e-12	9,0608e-13	2,6704e-13	
1410	4,7939e-09	4,3869e-08	6,4832e-11	2,9472e-12	1,1974e-13	5,9194e-12	1,6720e-11	4,5355e-12	9,6256e-13	5,1477e-13	1,7360e-11	4,5964e-09	9,9797e-10	3,8077e-09	6,6240e-09	1,7736e-08	1,8933e-08	2,5479e-08	9,8440e-11	2,4290e-10	3,1109e-12	6,5601e-11	1,0382e-12	2,6292e-10	8,3067e-10	4,3880e-09	5,9576e-09	3,8290e-08	1,6078e-09	2,3211e-09	1,1032e-10	5,3640e-09	3,9031e-11	8,4185e-11	2,3172e-11	1,3472e-10	1,2082e-10	2,1329e-10	5,5006e-10	1,3782e-09	5,9797e-10	2,4887e-10	3,1384e-10	5,0330e-09	1,4181e-10	3,0703e-11	1,0360e-11	1,0482e-11	2,0670e-11	6,2870e-11	4,9152e-11	4,3717e-11	4,8607e-11	4,7540e-11	1,1152e-10	5,7743e-11	8,4374e-11	1,6268e-11	1,1889e-11	3,1611e-11	1,4326e-11	5,2398e-12	7,2670e-12	5,0666e-12	1,1454e-11	9,4977e-12	2,7219e-11	1,3649e-11	2,4033e-11	1,7029e-11	2,0084e-11	5,2769e-12	2,6379e-11	5,6388e-12	4,5380e-12	2,2842e-12	7,2826e-12	5,4810e-12	7,0775e-12	2,4397e-12	6,5344e-12	4,6728e-12	7,2759e-12	4,2527e-12	4,9273e-12	1,2202e-12	2,9949e-12	9,6068e-13	1,5715e-12	3,1439e-13	3,2074e-12	1,0002e-12	1,3790e-12	6,1632e-13	1,6099e-12	1,0235e-12	2,1314e-12	1,3692e-12	1,1069e-12	2,4726e-13	
